0.147500	10.878267
0.453333	54.948828
0.380000	29.426401
0.385000	40.746521
0.480000	67.143195
0.406000	57.267842
0.380000	44.684714
0.422500	45.904728
0.463333	66.243877
0.337500	44.731750
0.460000	68.014623
0.365000	50.105499
0.647500	52.064837
0.572500	37.551962
0.565000	83.573832
0.360000	53.626502
0.453333	67.976115
0.360000	50.631381
0.572500	41.346742
0.583333	91.277923
0.320000	28.566480
0.492500	60.129535
0.480000	26.354354
0.647500	83.658481
0.600000	66.788525
0.863333	200.405292
0.352500	34.829643
0.672500	120.037820
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222
0.487500	107.230222

0.3175    48.5745




0.155000	12.924623
0.393333	49.572875
0.360000	31.612531
0.602500	85.381020
0.356667	45.896864
0.270000	27.599369
0.250000	19.690528
0.390000	43.170880
0.496667	69.485241
0.356667	39.327909
0.316667	24.345486
0.282500	30.844790
0.250000	18.066578
0.360000	35.352810
0.450000	51.810923
0.280000	25.653786
0.400000	45.012291
0.325000	25.243651
0.400000	49.704196
0.355000	41.892393
0.333333	34.720729
0.356667	42.331299
0.453333	59.673732
0.410000	53.436844
0.393333	45.491002
0.280000	26.223820
0.450000	61.548986
0.280000	22.959641
0.400000	46.731493
0.250000	22.480297
0.280000	25.658325
0.515000	61.134767
0.400000	55.147636
0.510000	87.318140
0.250000	22.398125
0.450000	49.055899
0.250000	18.945524
0.525000	62.653566
0.513333	74.596325
0.280000	25.828889
0.410000	40.381701
0.280000	25.642025
0.532500	70.426245
0.525000	75.517602
0.250000	23.840974
0.356667	40.835138
0.356667	38.524656
0.420000	56.312044
0.513333	70.733051
0.350000	38.657180
0.280000	19.624413
0.280000	24.723834
0.532500	56.912777
0.513333	81.169007
0.380000	57.355255
0.250000	26.955223
0.517500	57.997428
0.450000	78.776692
0.250000	19.726153
0.450000	46.418870
0.316667	30.983362
0.355000	34.158855
0.250000	22.398125
0.450000	49.055899
0.250000	18.945524
0.525000	62.653566
0.513333	74.596325
0.280000	25.828889
0.410000	40.381701
0.280000	25.642025
0.532500	70.426245
0.525000	75.517602
0.250000	23.840974
0.356667	40.835138
0.356667	38.524656
0.420000	56.312044
0.513333	70.733051
0.350000	38.657180
0.280000	19.624413
0.280000	24.723834
0.532500	56.912777
0.513333	81.169007
0.380000	57.355255
0.250000	26.955223
0.517500	57.997428
0.450000	78.776692
0.250000	19.726153
0.450000	46.418870
0.316667	30.983362
0.355000	34.158855
0.250000	22.398125
0.450000	49.055899
0.250000	18.945524
0.525000	62.653566
0.513333	74.596325
0.280000	25.828889
0.410000	40.381701
0.280000	25.642025
0.532500	70.426245
0.525000	75.517602

0.27 26.9013  ¾ùºâÁË





0.183333	13.921675
0.480000	52.747240
0.407500	44.943587
0.413333	56.961762
0.407500	52.075463
0.576667	81.089973
0.277500	21.751006
0.456667	59.540164
0.420000	54.652756
0.346667	33.845157
0.466667	27.463165
0.363333	46.879740
0.277500	27.969561
0.467500	55.181688
0.536667	86.042845
0.456667	23.350919
0.580000	74.150170
0.483333	84.548327
0.456667	78.232252
0.262500	18.333056
0.445000	72.144410
0.233333	24.072094
0.576667	100.579281
0.520000	101.470346
0.573333	105.446635
0.445000	65.337405
0.563333	93.914978
0.582500	138.928078
0.346667	24.559468
0.357500	41.062605
0.413333	31.169263
0.545000	45.537828
0.413333	53.221260
0.582500	85.815395
0.346667	44.037132
0.460000	77.021005
0.346667	41.633609
0.683333	108.233149
0.346667	33.305492
0.237500	21.985332
0.347500	31.243665
0.295000	33.253290
0.273333	24.154755
0.295000	30.660546
0.273333	17.520467
0.520000	62.047980
0.456667	73.339801
0.346667	36.384977
0.347500	34.127638
0.530000	81.251385
0.347500	59.055201
0.346667	61.156575
0.347500	48.798412
0.563333	73.780122
0.445000	56.908283
0.456667	45.830365
0.750000	100.238736
0.347500	33.159501
0.570000	84.399550
0.446667	76.069033
0.346667	50.085103
0.347500	50.673657
0.346667	46.902055
0.456667	41.587869
0.417500	61.348133
0.347500	44.841426
0.510000	80.694341
0.393333	68.026116
0.346667	52.715649
0.360000	45.108782
0.407500	61.139761
0.460000	68.732860
0.360000	49.095164
0.347500	49.573533
0.460000	122.035877
0.347500	42.277905
0.460000	76.623824
0.346667	40.275773
0.460000	54.237407
0.347500	41.486527
0.460000	58.650731
0.520000	106.813789
0.347500	33.159501
0.570000	84.399550
0.446667	76.069033
0.346667	50.085103
0.347500	50.673657
0.346667	46.902055
0.456667	41.587869
0.417500	61.348133
0.347500	44.841426
0.510000	80.694341
0.393333	68.026116
0.346667	52.715649
0.360000	45.108782
0.407500	61.139761
0.460000	68.732860
